time,seconds_elapsed,z,y,x
1766015508266877000,0.237876953125,8.818950653076172,3.3330001831054688,-1.396950125694275
1766015508276483300,0.2474833984375,8.794950485229492,3.478950262069702,-1.15500009059906
1766015508286090000,0.257090087890625,8.85105037689209,3.5410501956939697,-0.7579500079154968
1766015508295696400,0.2666962890625,8.866950035095215,3.4860000610351562,-0.3079500198364258
1766015508305303000,0.276302978515625,8.87700080871582,3.4240500926971436,0.04605000093579292
1766015508314909700,0.28590966796875,8.830950736999512,3.3930001258850098,0.27105000615119934
1766015508324516000,0.29551611328125,8.913000106811523,3.409050226211548,0.31905001401901245
1766015508334122500,0.30512255859375,9.031949996948242,3.4429502487182617,0.13905000686645508
1766015508343729200,0.314729248046875,9.115950584411621,3.390000104904175,-0.0799500048160553
1766015508353335800,0.324335693359375,9.270000457763672,3.2730002403259277,-0.2880000174045563
1766015508362942500,0.3339423828125,9.439949989318848,3.1630501747131348,-0.3910500109195709
1766015508372548900,0.343548828125,9.538050651550293,3.0360002517700195,-0.5040000081062317
1766015508382155300,0.3531552734375,9.523050308227539,2.9539501667022705,-0.7669500112533569
1766015508391762000,0.362761962890625,9.508950233459473,2.899050235748291,-0.973050057888031
1766015508401368300,0.372368408203125,9.483000755310059,2.883000135421753,-1.0039499998092651
1766015508410975000,0.38197509765625,9.454050064086914,2.8470001220703125,-0.9679500460624695
1766015508420581600,0.39158154296875,9.427950859069824,2.8249502182006836,-0.9760500192642212
1766015508430188000,0.40118798828125,9.544950485229492,2.8660502433776855,-0.9949500560760498
1766015508439794400,0.41079443359375,9.745950698852539,2.908950090408325,-1.0090500116348267
1766015508449401000,0.420401123046875,9.925950050354004,2.887050151824951,-1.0500000715255737
1766015508459007500,0.430007568359375,10.048050880432129,2.7529501914978027,-0.9610500335693359
1766015508468614100,0.4396142578125,10.122000694274902,2.641050100326538,-0.7890000343322754
1766015508478220500,0.449220458984375,10.179000854492188,2.5759501457214355,-0.7150500416755676
1766015508487827200,0.4588271484375,10.231950759887695,2.5500001907348633,-0.7669500112533569
1766015508497433600,0.46843359375,10.25100040435791,2.578050136566162,-0.8490000367164612
1766015508507040300,0.478040283203125,10.231950759887695,2.63100004196167,-0.9919500350952148
1766015508516646700,0.487646728515625,10.191000938415527,2.6620500087738037,-1.1500500440597534
1766015508526253300,0.49725341796875,10.093050003051758,2.6550002098083496,-1.1839500665664673
1766015508535859700,0.506859619140625,9.993000030517578,2.653050184249878,-1.1530500650405884
1766015508545466400,0.51646630859375,9.91395092010498,2.634000062942505,-1.0980000495910645
1766015508555072800,0.52607275390625,9.829950332641602,2.634000062942505,-0.9900000691413879
1766015508564679400,0.535679443359375,9.760050773620605,2.6260502338409424,-0.89205002784729
1766015508574286000,0.5452861328125,9.736050605773926,2.6479501724243164,-0.8029500246047974
1766015508583892500,0.554892578125,9.744000434875488,2.6550002098083496,-0.7429500222206116
1766015508593499100,0.5644990234375,9.717000007629395,2.680950164794922,-0.7290000319480896
1766015508603105500,0.57410546875,9.684000015258789,2.722050189971924,-0.7740000486373901
1766015508612712200,0.583712158203125,9.669000625610352,2.7649500370025635,-0.8509500622749329
1766015508622318600,0.593318603515625,9.73905086517334,2.748000144958496,-0.9490500688552856
1766015508631925200,0.60292529296875,9.72705078125,2.7649500370025635,-1.0210500955581665
1766015508641532000,0.612531982421875,9.69105052947998,2.7460501194000244,-1.0429500341415405
1766015508651138300,0.62213818359375,9.600000381469727,2.7340500354766846,-0.9760500192642212
1766015508660744700,0.63174462890625,9.442049980163574,2.743950128555298,-0.8269500136375427
1766015508670351400,0.641351318359375,9.301050186157227,2.770050048828125,-0.7270500063896179
1766015508679958000,0.6509580078125,9.21405029296875,2.839050054550171,-0.6859500408172607
1766015508689564400,0.660564453125,9.103950500488281,2.899050235748291,-0.6930000185966492
1766015508699171000,0.670171142578125,8.982000350952148,2.902050256729126,-0.6640500426292419
1766015508708777700,0.67977783203125,8.890950202941895,2.868000030517578,-0.6210000514984131
1766015508718384000,0.689384033203125,8.920050621032715,2.8780500888824463,-0.6360000371932983
1766015508727990800,0.69899072265625,9.070950508117676,2.9059500694274902,-0.6670500040054321
1766015508737597200,0.70859716796875,9.181050300598145,2.92995023727417,-0.6829500198364258
1766015508747203800,0.718203857421875,9.292950630187988,2.9040000438690186,-0.6790500283241272
1766015508756810200,0.727810302734375,9.352950096130371,2.8590002059936523,-0.6520500183105469
1766015508766416600,0.737416748046875,9.39900016784668,2.8320000171661377,-0.5899500250816345
1766015508776023300,0.747023193359375,9.394050598144531,2.8510501384735107,-0.5059500336647034
1766015508785630000,0.7566298828125,9.43005084991455,2.848950147628784,-0.4420500099658966
1766015508795236400,0.766236328125,9.382050514221191,2.8249502182006836,-0.38895002007484436
1766015508804843000,0.775843017578125,9.265050888061523,2.839050054550171,-0.43695002794265747
1766015508814449400,0.785449462890625,9.109050750732422,2.8540501594543457,-0.5230500102043152
1766015508824056000,0.79505615234375,8.961000442504883,2.9160001277923584,-0.6430500149726868
1766015508833662500,0.804662353515625,8.805000305175781,2.9830501079559326,-0.739050030708313
1766015508843269000,0.81426904296875,8.695050239562988,3.0480000972747803,-0.7840500473976135
1766015508852875500,0.82387548828125,8.635050773620605,3.1030502319335938,-0.7579500079154968
1766015508862482000,0.83348193359375,8.59005069732666,3.129000186920166,-0.6949500441551208
1766015508872088800,0.8430888671875,8.605950355529785,3.136050224304199,-0.6760500073432922
1766015508881695200,0.8526953125,8.740050315856934,3.166950225830078,-0.6600000262260437
1766015508891301600,0.862301513671875,8.913000106811523,3.2130000591278076,-0.6400500535964966
1766015508900908000,0.871907958984375,8.994000434875488,3.1960501670837402,-0.6619500517845154
1766015508910515000,0.881514892578125,9.147000312805176,3.117000102996826,-0.6520500183105469
1766015508920121300,0.891121337890625,9.277050018310547,3.0480000972747803,-0.612000048160553
